show_id,tipo,pais
MOV_46873,Película,Germany
MOV_46873,Película,Austria
MOV_45527,Película,Canada
MOV_45527,Película,Germany
MOV_70925,Película,Australia
MOV_70925,Película,United Kingdom
MOV_57517,Película,United States of America
MOV_90363,Película,United States of America
MOV_254144,Película,Japan
MOV_56968,Película,United States of America
MOV_46636,Película,Germany
MOV_44862,Película,United States of America
MOV_45013,Película,United States of America
MOV_45368,Película,France
MOV_61933,Película,France
MOV_61933,Película,Spain
MOV_47467,Película,United States of America
MOV_39477,Película,United States of America
MOV_46106,Película,Japan
MOV_57011,Película,Japan
MOV_89704,Película,Germany
MOV_70115,Película,Australia
MOV_51764,Película,United States of America
MOV_47896,Película,United States of America
MOV_41535,Película,Hong Kong
MOV_41535,Película,Taiwan
MOV_95547,Película,United States of America
MOV_95547,Película,Bulgaria
MOV_57521,Película,Spain
MOV_50845,Película,France
MOV_430783,Película,Finland
MOV_147943,Película,Japan
MOV_37058,Película,United States of America
MOV_76216,Película,Japan
MOV_48763,Película,Turkey
MOV_46953,Película,Sweden
MOV_41490,Película,Hong Kong
MOV_67198,Película,United States of America
MOV_62156,Película,Brazil
MOV_103510,Película,Japan
MOV_34592,Película,United States of America
MOV_63064,Película,China
MOV_51409,Película,France
MOV_51409,Película,Australia
MOV_51409,Película,Germany
MOV_51409,Película,Italy
MOV_44245,Película,China
MOV_44245,Película,Hong Kong
MOV_69406,Película,France
MOV_69406,Película,Brazil
MOV_153779,Película,Iran
MOV_145132,Película,Canada
MOV_42882,Película,Italy
MOV_61591,Película,Japan
MOV_45371,Película,United Kingdom
MOV_45371,Película,United States of America
MOV_273279,Película,Belgium
MOV_273279,Película,France
MOV_31035,Película,Norway
MOV_54527,Película,Denmark
MOV_54527,Película,Finland
MOV_54527,Película,Italy
MOV_54527,Película,Sweden
MOV_42171,Película,United Kingdom
MOV_41520,Película,Brazil
MOV_55151,Película,Romania
MOV_44737,Película,France
MOV_56815,Película,Chile
MOV_56815,Película,Germany
MOV_56815,Película,Mexico
MOV_34777,Película,Hong Kong
MOV_54524,Película,Austria
MOV_54524,Película,Germany
MOV_40601,Película,Bulgaria
MOV_47992,Película,Hong Kong
MOV_52414,Película,South Korea
MOV_45022,Película,United States of America
MOV_39446,Película,United States of America
MOV_39446,Película,Canada
MOV_51499,Película,United States of America
MOV_58959,Película,Hong Kong
MOV_58959,Película,South Korea
MOV_58959,Película,Thailand
MOV_58959,Película,United States of America
MOV_49850,Película,Germany
MOV_49850,Película,Italy
MOV_49850,Película,France
MOV_62255,Película,New Zealand
MOV_62255,Película,United Kingdom
MOV_43200,Película,Italy
MOV_40663,Película,United States of America
MOV_55246,Película,United States of America
MOV_44950,Película,United States of America
MOV_68212,Película,United States of America
MOV_58204,Película,Italy
MOV_48748,Película,Denmark
MOV_40194,Película,France
MOV_54770,Película,Japan
MOV_60604,Película,Japan
MOV_35074,Película,United States of America
MOV_49901,Película,Germany
MOV_49901,Película,Austria
MOV_50652,Película,United States of America
MOV_43942,Película,United States of America
MOV_49261,Película,United States of America
MOV_101520,Película,Canada
MOV_67509,Película,France
MOV_42507,Película,South Korea
MOV_49207,Película,Denmark
MOV_45523,Película,United States of America
MOV_57018,Película,France
MOV_45595,Película,France
MOV_45595,Película,India
MOV_45595,Película,Israel
MOV_45595,Película,Italy
MOV_45595,Película,United States of America
MOV_73111,Película,France
MOV_26187,Película,United States of America
MOV_50056,Película,United States of America
MOV_64882,Película,South Korea
MOV_258514,Película,United Kingdom
MOV_44155,Película,France
MOV_44224,Película,United States of America
MOV_41360,Película,United States of America
MOV_116983,Película,United States of America
MOV_45274,Película,United States of America
MOV_42675,Película,Italy
MOV_734286,Película,Japan
MOV_70110,Película,United States of America
MOV_44897,Película,Italy
MOV_60163,Película,Japan
MOV_43609,Película,France
MOV_43609,Película,United States of America
MOV_46788,Película,France
MOV_46788,Película,United Kingdom
MOV_70993,Película,France
MOV_48573,Película,Brazil
MOV_48573,Película,Spain
MOV_55692,Película,United States of America
MOV_51273,Película,Russia
MOV_510433,Película,Japan
MOV_51462,Película,United States of America
MOV_109463,Película,Germany
MOV_55884,Película,Japan
MOV_37234,Película,United Kingdom
MOV_58764,Película,Finland
MOV_58764,Película,Ireland
MOV_58764,Película,Sweden
MOV_89495,Película,Venezuela
MOV_56242,Película,United States of America
MOV_56242,Película,Italy
MOV_88057,Película,Canada
MOV_88057,Película,United States of America
MOV_50158,Película,France
MOV_149091,Película,Canada
MOV_139406,Película,United States of America
MOV_41993,Película,Hong Kong
MOV_72914,Película,United States of America
MOV_72914,Película,Australia
MOV_45780,Película,Kenya
MOV_45780,Película,United Kingdom
MOV_79073,Película,Canada
MOV_51423,Película,Denmark
MOV_51423,Película,Finland
MOV_51423,Película,Sweden
MOV_48161,Película,Norway
MOV_62543,Película,United States of America
MOV_43550,Película,United Kingdom
MOV_56672,Película,United States of America
MOV_149550,Película,United States of America
MOV_41271,Película,Belgium
MOV_41271,Película,France
MOV_62077,Película,Argentina
MOV_62077,Película,Spain
MOV_62077,Película,France
MOV_62077,Película,Sweden
MOV_49679,Película,India
MOV_62105,Película,United States of America
MOV_79168,Película,Argentina
MOV_79168,Película,Chile
MOV_47607,Película,United States of America
MOV_63484,Película,Japan
MOV_45535,Película,France
MOV_42918,Película,United States of America
MOV_54890,Película,India
MOV_59419,Película,United States of America
MOV_58258,Película,Canada
MOV_58258,Película,France
MOV_58258,Película,United States of America
MOV_37941,Película,India
MOV_42151,Película,United Kingdom
MOV_62638,Película,Spain
MOV_41409,Película,United States of America
MOV_46967,Película,United States of America
MOV_48018,Película,United States of America
MOV_75910,Película,United States of America
MOV_150308,Película,Canada
MOV_150308,Película,United States of America
MOV_76706,Película,United States of America
MOV_63430,Película,India
MOV_55006,Película,United Kingdom
MOV_45814,Película,South Korea
MOV_31196,Película,United States of America
MOV_42548,Película,United Kingdom
MOV_57186,Película,Serbia
MOV_73101,Película,United States of America
MOV_65056,Película,United States of America
MOV_52369,Película,France
MOV_29888,Película,India
MOV_399199,Película,United States of America
MOV_396660,Película,Japan
MOV_309322,Película,Japan
MOV_53256,Película,Germany
MOV_44565,Película,India
MOV_47912,Película,United States of America
MOV_58251,Película,France
MOV_58251,Película,United States of America
MOV_42053,Película,United States of America
MOV_78059,Película,Canada
MOV_78059,Película,United Kingdom
MOV_78059,Película,United States of America
MOV_57209,Película,Russia
MOV_56041,Película,Italy
MOV_44966,Película,United States of America
MOV_48798,Película,Australia
MOV_48798,Película,United Kingdom
MOV_31059,Película,Russia
MOV_130627,Película,France
MOV_73479,Película,United States of America
MOV_49004,Película,United States of America
MOV_44160,Película,France
MOV_44160,Película,Germany
MOV_44160,Película,Turkey
MOV_44978,Película,India
MOV_52776,Película,Hong Kong
MOV_45104,Película,United States of America
MOV_38883,Película,France
MOV_43212,Película,South Korea
MOV_30886,Película,India
MOV_42380,Película,Hong Kong
MOV_38138,Película,United States of America
MOV_83154,Película,India
MOV_39806,Película,United States of America
MOV_50716,Película,Japan
MOV_32679,Película,Germany
MOV_46911,Película,Japan
MOV_48705,Película,Thailand
MOV_40690,Película,United Kingdom
MOV_69480,Película,United States of America
MOV_50288,Película,United States of America
MOV_44809,Película,United States of America
MOV_54083,Película,Switzerland
MOV_56853,Película,France
MOV_56853,Película,Italy
MOV_50323,Película,Thailand
MOV_45778,Película,United States of America
MOV_58401,Película,Italy
MOV_200094,Película,United States of America
MOV_42355,Película,Taiwan
MOV_50938,Película,Thailand
MOV_44246,Película,France
MOV_44246,Película,Germany
MOV_44246,Película,Turkey
MOV_47979,Película,Germany
MOV_46197,Película,South Africa
MOV_40777,Película,India
MOV_188301,Película,Japan
MOV_51239,Película,Canada
MOV_133573,Película,South Korea
MOV_88278,Película,Colombia
MOV_214676,Película,Japan
MOV_43099,Película,United States of America
MOV_49707,Película,Germany
MOV_29538,Película,India
MOV_65987,Película,Japan
MOV_54534,Película,Hong Kong
MOV_41174,Película,Italy
MOV_86569,Película,Belgium
MOV_53190,Película,Colombia
MOV_54793,Película,United States of America
MOV_69574,Película,Japan
MOV_59835,Película,Spain
MOV_59835,Película,Germany
MOV_55641,Película,South Korea
MOV_29776,Película,United States of America
MOV_56928,Película,United States of America
MOV_46564,Película,United States of America
MOV_56840,Película,Brazil
MOV_53352,Película,Germany
MOV_69771,Película,Germany
MOV_158921,Película,Brazil
MOV_49057,Película,United States of America
MOV_53778,Película,United States of America
MOV_64786,Película,Thailand
MOV_44613,Película,India
MOV_54692,Película,United States of America
MOV_270848,Película,United States of America
MOV_49505,Película,United Kingdom
MOV_51276,Película,Russia
MOV_41273,Película,Germany
MOV_41273,Película,France
MOV_42323,Película,India
MOV_74586,Película,Israel
MOV_52475,Película,Germany
MOV_810506,Película,United States of America
MOV_56540,Película,China
MOV_135717,Película,United States of America
MOV_70448,Película,United States of America
MOV_72355,Película,France
MOV_72355,Película,Germany
MOV_137502,Película,Japan
MOV_58107,Película,Japan
MOV_42917,Película,United Kingdom
MOV_42917,Película,Ireland
MOV_59578,Película,Germany
MOV_46562,Película,Canada
MOV_46562,Película,United States of America
MOV_57869,Película,Japan
MOV_48740,Película,United States of America
MOV_47065,Película,Argentina
MOV_47065,Película,United States of America
MOV_62878,Película,United States of America
MOV_62878,Película,Canada
MOV_41997,Película,United States of America
MOV_75930,Película,Japan
MOV_108993,Película,United States of America
MOV_27613,Película,United States of America
MOV_43615,Película,Brazil
MOV_50590,Película,United States of America
MOV_54994,Película,United States of America
MOV_275287,Película,United States of America
MOV_55797,Película,United Kingdom
MOV_43944,Película,United Kingdom
MOV_42291,Película,United States of America
MOV_50210,Película,South Korea
MOV_68803,Película,Canada
MOV_68803,Película,United States of America
MOV_41616,Película,United States of America
MOV_175987,Película,United States of America
MOV_52013,Película,United States of America
MOV_41156,Película,United States of America
